soil_type,soil_pH,temperature,humidity,organic_carbon,sodium,potassium,nitrogen,phosphorus,Soil_Quality,disease_encoded
0,6.25,22.14687037703128,77.85312962296872,2.11183,43.012800000000006,48.0,78.0,60.0,54.25,5
4,6.75,21.37546626499886,78.62453373500114,2.11183,43.012800000000006,30.0,50.0,36.0,33.83333333333333,5
0,6.25,15.4132024245658,80.0,2.11183,43.012800000000006,36.0,66.0,50.0,44.33333333333333,5
4,6.75,20.921833319045536,79.07816668095447,2.11183,43.012800000000006,33.0,50.0,44.0,37.04166666666667,5
1,6.5,21.41529773254456,78.58470226745544,2.11183,43.012800000000006,45.0,77.0,60.0,60.66666666666666,5
4,6.75,19.54787949662353,80.0,2.11183,43.012800000000006,30.0,60.0,44.0,39.08333333333333,5
4,6.75,22.651119785504,77.348880214496,2.11183,43.012800000000006,33.0,65.0,48.0,42.58333333333333,5
2,5.5,15.896955328715912,80.0,2.11183,43.012800000000006,35.0,55.0,45.0,22.5,5
1,6.5,26.453267566854457,73.54673243314554,2.11183,43.012800000000006,55.00000000000001,63.0,60.0,59.333333333333336,5
0,6.25,14.498891604871613,80.0,2.11183,43.012800000000006,48.0,66.0,55.00000000000001,49.29166666666667,5
2,5.5,18.457132216401213,80.0,2.11183,43.012800000000006,42.0,71.5,54.0,27.916666666666668,5
1,6.5,18.887346735591063,80.0,2.11183,43.012800000000006,50.0,70.0,54.0,58.0,5
4,6.75,28.533495652854707,71.46650434714529,2.11183,43.012800000000006,27.0,55.00000000000001,40.0,35.58333333333333,5
4,6.75,22.5187575925226,77.4812424074774,2.11183,43.012800000000006,33.0,50.0,44.0,37.04166666666667,5
4,6.75,25.30620562643355,74.69379437356645,2.11183,43.012800000000006,27.0,55.00000000000001,40.0,35.58333333333333,5
0,6.25,13.49507292271608,80.0,2.11183,43.012800000000006,40.0,72.0,55.00000000000001,48.70833333333333,5
4,6.75,16.823703605569158,80.0,2.11183,43.012800000000006,33.0,65.0,48.0,42.58333333333333,5
3,8.0,17.316411291512196,80.0,2.11183,43.012800000000006,45.0,65.0,55.0,13.75,5
1,6.5,17.80045212321518,80.0,2.11183,43.012800000000006,55.00000000000001,63.0,60.0,59.333333333333336,5
1,6.5,12.09632073131547,80.0,2.11183,43.012800000000006,60.0,77.0,66.0,67.66666666666667,5
2,5.5,20.97311094372549,79.02688905627451,2.11183,43.012800000000006,42.0,71.5,54.0,27.916666666666668,5
3,8.0,20.615163325959497,79.3848366740405,2.11183,43.012800000000006,45.0,65.0,49.5,13.291666666666666,5
0,6.25,28.591627950732853,71.40837204926714,2.11183,43.012800000000006,36.0,66.0,50.0,44.33333333333333,5
3,8.0,19.28794819920318,80.0,2.11183,43.012800000000006,49.50000000000001,65.0,60.50000000000001,14.583333333333334,5
2,5.5,20.335347500068064,79.66465249993193,2.11183,43.012800000000006,31.5,60.50000000000001,45.0,22.83333333333333,5
1,6.5,17.320563033309003,80.0,2.11183,43.012800000000006,50.0,84.0,66.0,66.66666666666667,5
1,6.5,8.662208283953488,80.0,2.11183,43.012800000000006,55.00000000000001,91.0,72.0,72.66666666666667,5
4,6.75,28.50144321148996,71.49855678851004,2.11183,43.012800000000006,30.0,50.0,40.0,35.0,5
0,6.25,22.39295554934872,77.60704445065129,2.11183,43.012800000000006,44.0,54.0,50.0,43.16666666666667,5
0,6.25,17.549527699668552,80.0,2.11183,43.012800000000006,48.0,66.0,55.00000000000001,49.29166666666667,5
1,6.5,21.20335390117655,78.79664609882346,2.11183,43.012800000000006,60.0,91.0,72.0,74.33333333333333,5
1,6.5,20.454264776591312,79.54573522340868,2.11183,43.012800000000006,50.0,70.0,54.0,58.0,5
1,6.5,23.34789215252542,76.65210784747458,2.11183,43.012800000000006,45.0,77.0,60.0,60.66666666666666,5
1,6.5,22.8694376478458,77.1305623521542,2.11183,43.012800000000006,55.00000000000001,70.0,66.0,63.66666666666666,5
1,6.5,21.17979351694953,78.82020648305047,2.11183,43.012800000000006,45.0,77.0,60.0,60.66666666666666,5
1,6.5,10.217788539387138,80.0,2.11183,43.012800000000006,50.0,84.0,66.0,66.66666666666667,5
4,6.75,18.27501210182969,80.0,2.11183,43.012800000000006,33.0,65.0,48.0,42.58333333333333,5
0,6.25,23.95583587127849,76.0441641287215,2.11183,43.012800000000006,40.0,60.0,50.0,43.75,5
1,6.5,23.18781674796823,76.81218325203177,2.11183,43.012800000000006,55.00000000000001,63.0,60.0,59.333333333333336,5
1,6.5,28.86476115475495,71.13523884524506,2.11183,43.012800000000006,60.0,77.0,66.0,67.66666666666667,5
4,6.75,20.148359124887225,79.85164087511278,2.11183,43.012800000000006,36.0,65.0,48.0,43.45833333333333,5
1,6.5,13.90034550004892,80.0,2.11183,43.012800000000006,50.0,70.0,54.0,58.0,5
4,6.75,9.051650999613532,80.0,2.11183,43.012800000000006,27.0,55.00000000000001,40.0,35.58333333333333,5
2,5.5,22.76231202239567,77.23768797760434,2.11183,43.012800000000006,38.5,55.0,49.50000000000001,23.83333333333333,5
3,8.0,14.360785500298164,80.0,2.11183,43.012800000000006,40.5,71.5,55.0,13.916666666666666,5
1,6.5,25.64955710742161,74.35044289257839,2.11183,43.012800000000006,50.0,84.0,66.0,66.66666666666667,5
1,6.5,29.418713862900503,70.5812861370995,2.11183,43.012800000000006,55.00000000000001,91.0,72.0,72.66666666666667,5
4,6.75,25.560769589304503,74.4392304106955,2.11183,43.012800000000006,30.0,50.0,40.0,35.0,5
2,5.5,19.02553594163664,80.0,2.11183,43.012800000000006,38.5,49.5,45.0,22.166666666666668,5
4,6.75,19.74051306589491,80.0,2.11183,43.012800000000006,36.0,55.00000000000001,44.0,39.375,5
3,8.0,18.978832569675696,80.0,2.11183,43.012800000000006,54.0,84.5,66.0,17.041666666666668,5
2,5.5,26.297439627129965,73.70256037287004,2.11183,43.012800000000006,35.0,55.0,40.5,21.75,5
4,6.75,16.07476689057914,80.0,2.11183,43.012800000000006,27.0,55.00000000000001,40.0,35.58333333333333,5
4,6.75,19.96755822772173,80.0,2.11183,43.012800000000006,33.0,50.0,44.0,37.04166666666667,5
2,5.5,18.67276810887249,80.0,2.11183,43.012800000000006,31.5,60.50000000000001,45.0,22.83333333333333,5
3,8.0,22.054880825070843,77.94511917492916,2.11183,43.012800000000006,45.0,78.0,60.50000000000001,15.291666666666666,5
2,5.5,20.689711838724712,79.31028816127528,2.11183,43.012800000000006,38.5,71.5,54.0,27.33333333333333,5
4,6.75,18.27344857954032,80.0,2.11183,43.012800000000006,30.0,50.0,40.0,35.0,5
0,6.25,24.77294920255168,75.22705079744833,2.11183,43.012800000000006,44.0,54.0,50.0,43.16666666666667,5
1,6.5,23.26798341972984,76.73201658027017,2.11183,43.012800000000006,60.0,77.0,66.0,67.66666666666667,5
1,6.5,23.960322749630546,76.03967725036946,2.11183,43.012800000000006,60.0,91.0,72.0,74.33333333333333,5
2,5.5,22.88546953968665,77.11453046031335,2.11183,43.012800000000006,35.0,55.0,40.5,21.75,5
4,6.75,17.081371708330423,80.0,2.11183,43.012800000000006,27.0,55.00000000000001,40.0,35.58333333333333,5
4,6.75,27.761183469571712,72.2388165304283,2.11183,43.012800000000006,33.0,50.0,44.0,37.04166666666667,5
2,5.5,24.18945047498138,75.81054952501862,2.11183,43.012800000000006,31.5,60.50000000000001,45.0,22.83333333333333,5
4,6.75,17.331426199776526,80.0,2.11183,43.012800000000006,30.0,60.0,44.0,39.08333333333333,5
3,8.0,14.318053246338344,80.0,2.11183,43.012800000000006,49.50000000000001,84.5,66.0,16.666666666666668,5
0,6.25,25.43659189329314,74.56340810670686,2.11183,43.012800000000006,40.0,60.0,50.0,43.75,5
1,6.5,22.76334483511382,77.23665516488617,2.11183,43.012800000000006,55.00000000000001,63.0,60.0,59.333333333333336,5
2,5.5,15.202916105564013,80.0,2.11183,43.012800000000006,42.0,60.50000000000001,49.50000000000001,25.33333333333333,5
3,8.0,26.32401809108592,73.67598190891408,2.11183,43.012800000000006,54.0,84.5,66.0,17.041666666666668,5
2,5.5,18.73790139129814,80.0,2.11183,43.012800000000006,35.0,55.0,40.5,21.75,5
0,6.25,25.472466762627214,74.52753323737278,2.11183,43.012800000000006,36.0,66.0,50.0,44.33333333333333,5
0,6.25,14.983594005497462,80.0,2.11183,43.012800000000006,44.0,60.0,55.00000000000001,46.375,5
1,6.5,20.3961554771647,79.6038445228353,2.11183,43.012800000000006,45.0,77.0,60.0,60.66666666666666,5
1,6.5,20.98362117494232,79.01637882505769,2.11183,43.012800000000006,50.0,84.0,66.0,66.66666666666667,5
4,6.75,16.524259149864672,80.0,2.11183,43.012800000000006,33.0,65.0,48.0,42.58333333333333,5
2,5.5,14.451509990755085,80.0,2.11183,43.012800000000006,35.0,55.0,45.0,22.5,5
4,6.75,19.09554772536957,80.0,2.11183,43.012800000000006,33.0,45.0,40.0,34.41666666666667,5
3,8.0,23.42955559834484,76.57044440165515,2.11183,43.012800000000006,54.0,71.5,60.50000000000001,15.5,5
2,5.5,21.662672007120896,78.3373279928791,2.11183,43.012800000000006,42.0,71.5,54.0,27.916666666666668,5
3,8.0,25.89035565691965,74.10964434308035,2.11183,43.012800000000006,45.0,65.0,49.5,13.291666666666666,5
1,6.5,22.6887214661499,77.3112785338501,2.11183,43.012800000000006,45.0,77.0,60.0,60.66666666666666,5
3,8.0,21.550364333594107,78.4496356664059,2.11183,43.012800000000006,49.50000000000001,65.0,60.50000000000001,14.583333333333334,5
1,6.5,9.88610879506124,80.0,2.11183,43.012800000000006,45.0,77.0,60.0,60.66666666666666,5
2,5.5,14.739012472685696,80.0,2.11183,43.012800000000006,35.0,66.0,49.50000000000001,25.08333333333333,5
4,6.75,22.418128718326667,77.58187128167333,2.11183,43.012800000000006,33.0,65.0,48.0,42.58333333333333,5
4,6.75,11.007971712895216,80.0,2.11183,43.012800000000006,30.0,50.0,40.0,35.0,5
0,6.25,18.11241667280781,80.0,2.11183,43.012800000000006,44.0,54.0,50.0,43.16666666666667,5
0,6.25,10.836977940048827,80.0,2.11183,43.012800000000006,48.0,66.0,55.00000000000001,49.29166666666667,5
0,6.25,16.004199193405533,80.0,2.11183,43.012800000000006,48.0,78.0,60.0,54.25,5
4,6.75,23.681619044249445,76.31838095575056,2.11183,43.012800000000006,30.0,50.0,36.0,33.83333333333333,5
4,6.75,27.63089724572432,72.36910275427567,2.11183,43.012800000000006,27.0,55.00000000000001,40.0,35.58333333333333,5
0,6.25,14.011795055307225,80.0,2.11183,43.012800000000006,44.0,60.0,55.00000000000001,46.375,5
2,5.5,16.228316206886245,80.0,2.11183,43.012800000000006,31.5,60.50000000000001,45.0,22.83333333333333,5
3,8.0,23.87209266440002,76.12790733559999,2.11183,43.012800000000006,45.0,78.0,60.50000000000001,15.291666666666666,5
0,6.25,10.197622993906602,80.0,2.11183,43.012800000000006,44.0,78.0,60.0,53.08333333333333,5
2,5.5,17.15375088445607,80.0,2.11183,43.012800000000006,35.0,55.0,45.0,22.5,5
0,6.25,8.636905530127597,80.0,2.11183,43.012800000000006,44.0,54.0,50.0,43.16666666666667,5
1,6.5,9.526228664515514,80.0,2.11183,43.012800000000006,60.0,77.0,66.0,67.66666666666667,5
2,5.5,14.689474381370454,80.0,2.11183,43.012800000000006,42.0,71.5,54.0,27.916666666666668,5
4,6.75,7.531290095554791,80.0,2.11183,43.012800000000006,30.0,50.0,36.0,33.83333333333333,5
0,6.25,9.857126252356345,80.0,2.11183,43.012800000000006,36.0,66.0,50.0,44.33333333333333,5
0,6.25,12.790172683391514,80.0,2.11183,43.012800000000006,44.0,60.0,55.00000000000001,46.375,5
0,6.25,19.21831250983127,80.0,2.11183,43.012800000000006,36.0,66.0,50.0,44.33333333333333,5
2,5.5,11.863729765020423,80.0,2.11183,43.012800000000006,35.0,66.0,49.50000000000001,25.08333333333333,5
3,8.0,13.149656738801124,80.0,2.11183,43.012800000000006,49.50000000000001,84.5,66.0,16.666666666666668,5
2,5.5,14.555896752870654,80.0,2.11183,43.012800000000006,35.0,55.0,45.0,22.5,5
4,6.75,10.04618313525522,80.0,2.11183,43.012800000000006,33.0,45.0,40.0,34.41666666666667,5
2,5.5,19.324415160984195,80.0,2.11183,43.012800000000006,42.0,60.50000000000001,49.50000000000001,25.33333333333333,5
0,6.25,10.139471469750156,80.0,2.11183,43.012800000000006,48.0,78.0,60.0,54.25,5
1,6.5,31.08491793395094,68.91508206604905,2.11183,43.012800000000006,50.0,70.0,54.0,58.0,5
4,6.75,17.124538162671964,80.0,2.11183,43.012800000000006,27.0,55.00000000000001,40.0,35.58333333333333,5
3,8.0,12.798588083098934,80.0,2.11183,43.012800000000006,49.50000000000001,65.0,60.50000000000001,14.583333333333334,5
0,6.25,12.441180216331754,80.0,2.11183,43.012800000000006,36.0,66.0,50.0,44.33333333333333,5
3,8.0,14.275862529699312,80.0,2.11183,43.012800000000006,45.0,78.0,60.50000000000001,15.291666666666666,5
1,6.5,23.100558025032186,76.89944197496781,2.11183,43.012800000000006,55.00000000000001,91.0,72.0,72.66666666666667,5
3,8.0,16.568113552421348,80.0,2.11183,43.012800000000006,45.0,65.0,55.0,13.75,5
3,8.0,9.400027199490546,80.0,2.11183,43.012800000000006,49.50000000000001,58.5,55.0,13.583333333333334,5
4,6.75,18.46459167428696,80.0,2.11183,43.012800000000006,36.0,55.00000000000001,44.0,39.375,5
3,8.0,18.31444341439679,80.0,2.11183,43.012800000000006,54.0,84.5,66.0,17.041666666666668,5
2,5.5,9.383579074669695,80.0,2.11183,43.012800000000006,35.0,55.0,40.5,21.75,5
0,6.25,12.35401170464276,80.0,2.11183,43.012800000000006,36.0,66.0,50.0,44.33333333333333,5
0,6.25,7.191890633830608,80.0,2.11183,43.012800000000006,44.0,60.0,55.00000000000001,46.375,5
2,5.5,20.725007392609925,79.27499260739008,2.11183,43.012800000000006,31.5,60.50000000000001,45.0,22.83333333333333,5
2,5.5,16.057521311690923,80.0,2.11183,43.012800000000006,35.0,66.0,49.50000000000001,25.08333333333333,5
1,6.5,11.706925679968624,80.0,2.11183,43.012800000000006,55.00000000000001,91.0,72.0,72.66666666666667,5
1,6.5,14.25868764849725,80.0,2.11183,43.012800000000006,50.0,70.0,60.0,60.0,5
1,6.5,15.370452007587236,80.0,2.11183,43.012800000000006,55.00000000000001,63.0,60.0,59.333333333333336,5
1,6.5,12.3505743995384,80.0,2.11183,43.012800000000006,60.0,77.0,66.0,67.66666666666667,5
3,8.0,11.286100146333714,80.0,2.11183,43.012800000000006,54.0,84.5,66.0,17.041666666666668,5
0,6.25,11.673011178409627,80.0,2.11183,43.012800000000006,40.0,60.0,45.0,42.29166666666667,5
1,6.5,23.197119708523083,76.80288029147692,2.11183,43.012800000000006,45.0,77.0,60.0,60.66666666666666,5
4,6.75,15.040422989231836,80.0,2.11183,43.012800000000006,33.0,50.0,44.0,37.04166666666667,5
4,6.75,15.986797925794615,80.0,2.11183,43.012800000000006,27.0,55.00000000000001,40.0,35.58333333333333,5
4,6.75,15.053139915312675,80.0,2.11183,43.012800000000006,30.0,60.0,44.0,39.08333333333333,5
0,6.25,4.223186644710413,80.0,2.11183,43.012800000000006,44.0,78.0,60.0,53.08333333333333,5
0,6.25,12.962894008977315,80.0,2.11183,43.012800000000006,40.0,60.0,50.0,43.75,5
1,6.5,13.458348900246506,80.0,2.11183,43.012800000000006,55.00000000000001,63.0,60.0,59.333333333333336,5
2,5.5,11.736374434361911,80.0,2.11183,43.012800000000006,42.0,60.50000000000001,49.50000000000001,25.33333333333333,5
3,8.0,22.84238231701444,77.15761768298557,2.11183,43.012800000000006,54.0,84.5,66.0,17.041666666666668,5
4,6.75,14.721458620059424,80.0,2.11183,43.012800000000006,30.0,50.0,36.0,33.83333333333333,5
1,6.5,18.31609972346489,80.0,2.11183,43.012800000000006,45.0,77.0,60.0,60.66666666666666,5
0,6.25,11.086405737884885,80.0,2.11183,43.012800000000006,44.0,60.0,55.00000000000001,46.375,5
2,5.5,14.46466106859023,80.0,2.11183,43.012800000000006,31.5,60.50000000000001,45.0,22.83333333333333,5
0,6.25,20.122464627755043,79.87753537224495,2.11183,43.012800000000006,40.0,72.0,55.00000000000001,48.70833333333333,5
4,6.75,17.798059764228967,80.0,2.11183,43.012800000000006,33.0,65.0,48.0,42.58333333333333,5
1,6.5,16.285963418117227,80.0,2.11183,43.012800000000006,50.0,70.0,60.0,60.0,5
3,8.0,11.604187182217526,80.0,2.11183,43.012800000000006,49.50000000000001,58.5,55.0,13.583333333333334,5
3,8.0,15.438124129028804,80.0,2.11183,43.012800000000006,54.0,71.5,60.50000000000001,15.5,5
3,8.0,12.622877701059968,80.0,2.11183,43.012800000000006,54.0,84.5,66.0,17.041666666666668,5
0,6.25,14.165570465751593,80.0,2.11183,43.012800000000006,40.0,60.0,45.0,42.29166666666667,5
2,5.5,11.199310179490144,80.0,2.11183,43.012800000000006,31.5,60.50000000000001,45.0,22.83333333333333,5
1,6.5,19.89368163844825,80.0,2.11183,43.012800000000006,55.00000000000001,70.0,66.0,63.66666666666666,5
2,5.5,14.850282764711253,80.0,2.11183,43.012800000000006,31.5,60.50000000000001,45.0,22.83333333333333,5
3,8.0,9.299194303170513,80.0,2.11183,43.012800000000006,45.0,78.0,60.50000000000001,15.291666666666666,5
0,6.25,12.016500120804276,80.0,2.11183,43.012800000000006,44.0,78.0,60.0,53.08333333333333,5
4,6.75,11.094961969619895,80.0,2.11183,43.012800000000006,30.0,50.0,40.0,35.0,5
2,5.5,10.46751940461767,80.0,2.11183,43.012800000000006,38.5,49.5,45.0,22.166666666666668,5
3,8.0,14.256726856843288,80.0,2.11183,43.012800000000006,54.0,71.5,60.50000000000001,15.5,5
0,6.25,13.052091326417951,80.0,2.11183,43.012800000000006,48.0,78.0,60.0,54.25,5
4,6.75,8.394720682341248,80.0,2.11183,43.012800000000006,30.0,50.0,36.0,33.83333333333333,5
1,6.5,15.366789886000646,80.0,2.11183,43.012800000000006,45.0,77.0,60.0,60.66666666666666,5
1,6.5,15.233584810312037,80.0,2.11183,43.012800000000006,55.00000000000001,70.0,66.0,63.66666666666666,5
1,6.5,14.586455865058184,80.0,2.11183,43.012800000000006,45.0,77.0,60.0,60.66666666666666,5
4,6.75,19.565338838668527,80.0,2.11183,43.012800000000006,30.0,60.0,44.0,39.08333333333333,5
3,8.0,26.124826015808967,73.87517398419104,2.11183,43.012800000000006,49.50000000000001,84.5,66.0,16.666666666666668,5
0,6.25,15.925431321982025,80.0,2.11183,43.012800000000006,40.0,60.0,50.0,43.75,5
3,8.0,17.47042233870879,80.0,2.11183,43.012800000000006,49.50000000000001,58.5,55.0,13.583333333333334,5
1,6.5,18.496539487808736,80.0,2.11183,43.012800000000006,60.0,77.0,66.0,67.66666666666667,5
3,8.0,20.40263031466918,79.59736968533082,2.11183,43.012800000000006,54.0,84.5,66.0,17.041666666666668,5
4,6.75,8.703971349383538,80.0,2.11183,43.012800000000006,30.0,50.0,36.0,33.83333333333333,5
2,5.5,27.31887849164965,72.68112150835034,2.11183,43.012800000000006,31.5,60.50000000000001,45.0,22.83333333333333,5
3,8.0,23.35805846330183,76.64194153669817,2.11183,43.012800000000006,49.50000000000001,65.0,60.50000000000001,14.583333333333334,5
4,6.75,23.076354533494825,76.92364546650518,2.11183,43.012800000000006,27.0,55.00000000000001,40.0,35.58333333333333,5
2,5.5,7.706473328466692,80.0,2.11183,43.012800000000006,35.0,66.0,49.50000000000001,25.08333333333333,5
3,8.0,13.53163428639894,80.0,2.11183,43.012800000000006,49.50000000000001,84.5,66.0,16.666666666666668,5
3,8.0,14.45392307593366,80.0,2.11183,43.012800000000006,45.0,65.0,55.0,13.75,5
2,5.5,20.528468671698587,79.47153132830141,2.11183,43.012800000000006,38.5,49.5,45.0,22.166666666666668,5
3,8.0,16.721525187372556,80.0,2.11183,43.012800000000006,54.0,71.5,60.50000000000001,15.5,5
3,8.0,18.729661122618907,80.0,2.11183,43.012800000000006,54.0,84.5,66.0,17.041666666666668,5
1,6.5,23.06156070011852,76.93843929988148,2.11183,43.012800000000006,50.0,70.0,54.0,58.0,5
2,5.5,13.135442979526994,80.0,2.11183,43.012800000000006,31.5,60.50000000000001,45.0,22.83333333333333,5
3,8.0,22.237274161731023,77.76272583826898,2.11183,43.012800000000006,49.50000000000001,65.0,60.50000000000001,14.583333333333334,5
4,6.75,12.109821625127092,80.0,2.11183,43.012800000000006,27.0,55.00000000000001,40.0,35.58333333333333,5
3,8.0,14.130395937007416,80.0,2.11183,43.012800000000006,45.0,78.0,60.50000000000001,15.291666666666666,5
1,6.5,16.126669519298975,80.0,2.11183,43.012800000000006,55.00000000000001,91.0,72.0,72.66666666666667,5
3,8.0,9.93788596322996,80.0,2.11183,43.012800000000006,45.0,65.0,55.0,13.75,5
4,6.75,15.947999383385298,80.0,2.11183,43.012800000000006,33.0,45.0,40.0,34.41666666666667,5
2,5.5,7.5292510242872,80.0,2.11183,43.012800000000006,42.0,60.50000000000001,49.50000000000001,25.33333333333333,5
4,6.75,20.7637797808926,79.2362202191074,2.11183,43.012800000000006,36.0,65.0,48.0,43.45833333333333,5
2,5.5,6.536477532652803,80.0,2.11183,43.012800000000006,35.0,55.0,40.5,21.75,5
2,5.5,8.703646445127523,80.0,2.11183,43.012800000000006,31.5,60.50000000000001,45.0,22.83333333333333,5
1,6.5,18.07396745445272,80.0,2.11183,43.012800000000006,55.00000000000001,70.0,66.0,63.66666666666666,5
2,5.5,17.447836842741467,80.0,2.11183,43.012800000000006,31.5,60.50000000000001,45.0,22.83333333333333,5
4,6.75,16.593850155740636,80.0,2.11183,43.012800000000006,30.0,60.0,44.0,39.08333333333333,5
3,8.0,16.34899537278994,80.0,2.11183,43.012800000000006,49.50000000000001,84.5,66.0,16.666666666666668,5
4,6.75,13.5508005366135,80.0,2.11183,43.012800000000006,30.0,50.0,40.0,35.0,5
3,8.0,11.203818528192196,80.0,2.11183,43.012800000000006,49.50000000000001,58.5,55.0,13.583333333333334,5
2,5.5,15.551608235738774,80.0,2.11183,43.012800000000006,42.0,60.50000000000001,49.50000000000001,25.33333333333333,5
2,5.5,25.759912835021503,74.24008716497849,2.11183,43.012800000000006,42.0,71.5,54.0,27.916666666666668,5
0,6.25,8.228535368365314,80.0,2.11183,43.012800000000006,40.0,60.0,45.0,42.29166666666667,5
0,6.25,19.91549244905486,80.0,2.11183,43.012800000000006,36.0,66.0,50.0,44.33333333333333,5
3,8.0,17.91875071831505,80.0,2.11183,43.012800000000006,49.50000000000001,65.0,60.50000000000001,14.583333333333334,5
0,6.25,13.100485438372214,80.0,2.11183,43.012800000000006,36.0,66.0,50.0,44.33333333333333,5
2,5.5,13.438781011019444,80.0,2.11183,43.012800000000006,35.0,66.0,49.50000000000001,25.08333333333333,5
3,8.0,20.457837696122446,79.54216230387755,2.11183,43.012800000000006,49.50000000000001,84.5,66.0,16.666666666666668,5
3,8.0,9.678346436981318,80.0,2.11183,43.012800000000006,45.0,65.0,55.0,13.75,5
2,5.5,16.13927980256013,80.0,2.11183,43.012800000000006,38.5,49.5,45.0,22.166666666666668,5
1,6.5,12.9004283884238,80.0,2.11183,43.012800000000006,60.0,77.0,66.0,67.66666666666667,5
4,6.75,18.458668349992752,80.0,2.11183,43.012800000000006,36.0,65.0,48.0,43.45833333333333,5
3,8.0,20.14794116321075,79.85205883678925,2.11183,43.012800000000006,45.0,65.0,49.5,13.291666666666666,5
0,6.25,21.60721370117671,78.3927862988233,2.11183,43.012800000000006,36.0,66.0,50.0,44.33333333333333,5
3,8.0,21.76021184332569,78.23978815667431,2.11183,43.012800000000006,49.50000000000001,65.0,60.50000000000001,14.583333333333334,5
4,6.75,18.5140544416141,80.0,2.11183,43.012800000000006,27.0,55.00000000000001,40.0,35.58333333333333,5
1,6.5,11.277314904694384,80.0,2.11183,43.012800000000006,50.0,84.0,66.0,66.66666666666667,5
0,6.25,12.485114556474478,80.0,2.11183,43.012800000000006,44.0,78.0,60.0,53.08333333333333,5
1,6.5,14.09815712744477,80.0,2.11183,43.012800000000006,50.0,70.0,60.0,60.0,5
1,6.5,15.354625153514098,80.0,2.11183,43.012800000000006,55.00000000000001,63.0,60.0,59.333333333333336,5
4,6.75,17.94543037487299,80.0,2.11183,43.012800000000006,36.0,55.00000000000001,44.0,39.375,5
1,6.5,10.5450411167442,80.0,2.11183,43.012800000000006,60.0,91.0,72.0,74.33333333333333,5
3,8.0,19.76693123195689,80.0,2.11183,43.012800000000006,45.0,65.0,49.5,13.291666666666666,5
3,8.0,10.367123058493837,80.0,2.11183,43.012800000000006,40.5,71.5,55.0,13.916666666666666,5
1,6.5,13.759153856958132,80.0,2.11183,43.012800000000006,55.00000000000001,70.0,66.0,63.66666666666666,5
1,6.5,24.39787686616337,75.60212313383663,2.11183,43.012800000000006,45.0,77.0,60.0,60.66666666666666,5
2,5.5,8.893189925333083,80.0,2.11183,43.012800000000006,35.0,66.0,49.50000000000001,25.08333333333333,5
1,6.5,8.634308776327558,80.0,2.11183,43.012800000000006,55.00000000000001,91.0,72.0,72.66666666666667,5
1,6.5,12.568084977128224,80.0,2.11183,43.012800000000006,50.0,70.0,60.0,60.0,5
0,6.25,9.935127020900213,80.0,2.11183,43.012800000000006,44.0,54.0,50.0,43.16666666666667,5
0,6.25,11.454043637431388,80.0,2.11183,43.012800000000006,48.0,66.0,55.00000000000001,49.29166666666667,5
3,8.0,17.89582899131227,80.0,2.11183,43.012800000000006,54.0,84.5,66.0,17.041666666666668,5
0,6.25,13.55179623131425,80.0,2.11183,43.012800000000006,40.0,60.0,45.0,42.29166666666667,5
1,6.5,10.78809395142912,80.0,2.11183,43.012800000000006,45.0,77.0,60.0,60.66666666666666,5
4,6.75,14.63918068694692,80.0,2.11183,43.012800000000006,33.0,50.0,44.0,37.04166666666667,5
3,8.0,17.353817932961928,80.0,2.11183,43.012800000000006,40.5,71.5,55.0,13.916666666666666,5
3,8.0,12.831903696689574,80.0,2.11183,43.012800000000006,45.0,78.0,60.50000000000001,15.291666666666666,5
4,6.75,14.995234330433693,80.0,2.11183,43.012800000000006,33.0,65.0,48.0,42.58333333333333,5
1,6.5,18.61864074888372,80.0,2.11183,43.012800000000006,50.0,70.0,60.0,60.0,5
0,6.25,9.656973848686905,80.0,2.11183,43.012800000000006,44.0,54.0,50.0,43.16666666666667,5
0,6.25,12.89850327086193,80.0,2.11183,43.012800000000006,48.0,66.0,55.00000000000001,49.29166666666667,5
1,6.5,15.531517248367027,80.0,2.11183,43.012800000000006,60.0,91.0,72.0,74.33333333333333,5
1,6.5,22.267465352128603,77.7325346478714,2.11183,43.012800000000006,50.0,70.0,54.0,58.0,5
4,6.75,20.505371934465515,79.49462806553449,2.11183,43.012800000000006,27.0,55.00000000000001,40.0,35.58333333333333,5
4,6.75,10.98133688538359,80.0,2.11183,43.012800000000006,33.0,50.0,44.0,37.04166666666667,5
2,5.5,15.535648926531255,80.0,2.11183,43.012800000000006,31.5,60.50000000000001,45.0,22.83333333333333,5
1,6.5,20.347068823658603,79.6529311763414,2.11183,43.012800000000006,50.0,84.0,66.0,66.66666666666667,5
2,5.5,21.11196718825288,78.88803281174712,2.11183,43.012800000000006,38.5,71.5,54.0,27.33333333333333,5
0,6.25,27.596663956218087,72.4033360437819,2.11183,43.012800000000006,40.0,60.0,50.0,43.75,5
1,6.5,8.814425609010083,80.0,2.11183,43.012800000000006,55.00000000000001,63.0,60.0,59.333333333333336,5
0,6.25,16.47953155313104,80.0,2.11183,43.012800000000006,48.0,66.0,55.00000000000001,49.29166666666667,5
2,5.5,18.45160273073812,80.0,2.11183,43.012800000000006,42.0,71.5,54.0,27.916666666666668,5
3,8.0,16.440129862847513,80.0,2.11183,43.012800000000006,45.0,65.0,49.5,13.291666666666666,5
